id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_1_cell_0,0.4435636964791341,0.8466978402048594,0.8355946368020782,0.6978764940968945,0.3376280884609729,0.7379055885140278,0.32927342578148777,0.9096134884962224,0.4767292227094842,0.06361665907803382,False,False,True,True,True,False,True,True,True,False,0.33224003578882266,0.5086641126534915,0.14873812275155052,0.904739614478658,0.6244600294157641,0.444442044598138,0.3958670987519285,0.01732551779166514,0.9547630888057572,0.16066001138775546,False,False,False,False,False,False,False,False,False,False,0.4435636964791341,0.8466978402048594,0.8355946368020782,0.6978764940968945,0.3376280884609729,0.7379055885140278,0.32927342578148777,0.9096134884962224,0.4767292227094842,0.06361665907803382
generation_0_individual_2_cell_0,0.4435636964791341,0.8466978402048594,0.3301712717573749,0.920024885154874,0.7843064256721956,0.3685074030221929,0.7705061105399521,0.932696701409646,0.2730673572918292,0.0008792608611617457,False,False,False,False,False,False,False,False,False,False,0.8530377806361807,0.19497074063173025,0.19638212787370055,0.09757713883558927,0.9362379536389382,0.5847735316416938,0.2292950664295035,0.8804427450657635,0.7152530390024149,0.4454900748764477,False,False,False,False,False,False,False,False,False,False,0.4435636964791341,0.8466978402048594,0.3301712717573749,0.920024885154874,0.7843064256721956,0.3685074030221929,0.7705061105399521,0.932696701409646,0.2730673572918292,0.0008792608611617457
generation_0_individual_3_cell_0,0.8558139802546837,0.3086061124760069,0.13205903545000452,0.5821031101893128,0.9237407823084544,0.7913343291530658,0.6617851196057296,0.6816788888054591,0.13864471530467815,0.02362500085790553,False,False,False,False,True,True,True,True,True,True,0.3164239474738054,0.25343462458396737,0.2708364348882182,0.6486048528056967,0.14694611143059866,0.26809111287758314,0.1036996317790071,0.9294181675346288,0.74330092158216,0.4707353469651506,False,False,False,False,False,False,False,False,False,False,0.8558139802546837,0.3086061124760069,0.13205903545000452,0.5821031101893128,0.9237407823084544,0.7913343291530658,0.6617851196057296,0.6816788888054591,0.13864471530467815,0.02362500085790553
generation_0_individual_4_cell_0,0.6473529186603405,0.4960963941740574,0.02203455302316704,0.8072090430055293,0.7022188653964223,0.5751059826022838,0.9193913064309456,0.5723212473459399,0.9395201319987264,0.0,False,False,False,False,False,False,False,True,True,True,0.8707152031977082,0.7590676614002589,0.15765999532087416,0.8025618652900789,0.3767784811630036,0.6240734716308358,0.6861527146019889,0.92517522126249,0.2758589589618932,0.06531505312256193,False,False,False,False,False,False,False,False,False,True,0.6473529186603405,0.4960963941740574,0.02203455302316704,0.8072090430055293,0.7022188653964223,0.5751059826022838,0.9193913064309456,0.5723212473459399,0.9395201319987264,0.0
generation_0_individual_5_cell_0,0.6017933179776577,0.3643618024486565,0.2756398946782287,0.15064428946756636,0.06009278791433404,0.5989460714788765,0.9420550518735684,0.4994993515029208,0.4638005293707639,0.9795678337180722,True,True,True,True,False,False,False,True,True,True,0.8775737454782794,0.25329105407411545,0.04180756420133746,0.7482938430201314,0.0905224893987958,0.8374171681100664,0.50909894548746,0.6993290416287883,0.14014032329585047,0.3985945928066893,False,False,False,False,False,False,False,False,False,False,0.6017933179776577,0.3643618024486565,0.2756398946782287,0.15064428946756636,0.06009278791433404,0.5989460714788765,0.9420550518735684,0.4994993515029208,0.4638005293707639,0.9795678337180722
generation_0_individual_6_cell_0,0.4435636964791341,0.8466978402048594,0.4060758801419127,0.8647372479977762,0.8958154192713471,0.7913343291530658,0.6617851196057296,0.6816788888054591,0.11091658686015217,0.11350660255761234,False,False,False,False,False,True,True,True,False,False,0.5436907768531892,0.8111705713864469,0.5342308715298523,0.0226141902046032,0.00043937074616440247,0.4269174853212265,0.5145552208951502,0.6840081025823009,0.7198840923986235,0.4260718985043024,False,False,False,False,False,False,False,False,False,False,0.4435636964791341,0.8466978402048594,0.4060758801419127,0.8647372479977762,0.8958154192713471,0.7913343291530658,0.6617851196057296,0.6816788888054591,0.11091658686015217,0.11350660255761234
generation_0_individual_7_cell_0,0.9200887949727956,0.2763011823859709,0.3301712717573749,0.920024885154874,0.9237407823084544,0.74732112128755,0.7842523149606286,0.6802713035192282,0.13864471530467815,0.02362500085790553,True,True,False,False,False,False,False,False,False,False,0.9815723271599496,0.2417456577049445,0.6493666686803027,0.8145331027544731,0.3077977516016533,0.5204569509893651,0.8990549688703579,0.02801927535559257,0.5143684429365154,0.5708021412930021,False,False,False,False,False,False,False,False,False,False,0.9200887949727956,0.2763011823859709,0.3301712717573749,0.920024885154874,0.9237407823084544,0.74732112128755,0.7842523149606286,0.6802713035192282,0.13864471530467815,0.02362500085790553
generation_0_individual_8_cell_0,0.8174133253806889,0.8059555007645836,0.0021358732708993693,0.3276492474409486,0.4199284797668693,0.1338490393036762,0.5601312560835964,0.8163716808056409,0.2746787138725277,0.9356782333737304,True,True,False,False,False,False,True,True,True,False,0.7523620837941791,0.984417972040663,0.9520677993149425,0.8035687873131179,0.5362575936175256,0.6940960486401209,0.872305693258267,0.9360101912007645,0.1635782768162808,0.1877543430288341,False,False,False,False,False,False,False,False,False,False,0.8174133253806889,0.8059555007645836,0.0021358732708993693,0.3276492474409486,0.4199284797668693,0.1338490393036762,0.5601312560835964,0.8163716808056409,0.2746787138725277,0.9356782333737304
generation_0_individual_9_cell_0,0.8038616928101534,0.5644762819914411,0.7272805820622121,0.14114238258319955,0.6712399142471606,0.06215068963685244,0.914772371556634,0.2232563311807677,0.9784586873311708,0.687079915119903,False,False,False,False,False,False,False,False,False,False,0.23168250861812525,0.9680089540156724,0.5783131840430005,0.9186141695385632,0.9029328273852909,0.5661039025285384,0.7937257707481477,0.8452814190576823,0.4900251476296616,0.8856025927548054,False,False,False,False,False,False,False,False,False,False,0.8038616928101534,0.5644762819914411,0.7272805820622121,0.14114238258319955,0.6712399142471606,0.06215068963685244,0.914772371556634,0.2232563311807677,0.9784586873311708,0.687079915119903
generation_0_individual_10_cell_0,0.8558139802546837,0.3086061124760069,0.13205903545000452,0.5821031101893128,0.7843064256721956,0.3685074030221929,0.7705061105399521,0.2232563311807677,0.2730673572918292,0.0008792608611617457,False,False,False,False,True,True,True,False,True,True,0.4908626202154444,0.8327690029189829,0.7794181988890827,0.846835949204951,0.17812193539488008,0.20850862079726395,0.20267171292854336,0.8799672535837516,0.1501912792393445,0.2920148296023793,False,False,False,False,False,False,False,False,False,False,0.8558139802546837,0.3086061124760069,0.13205903545000452,0.5821031101893128,0.7843064256721956,0.3685074030221929,0.7705061105399521,0.2232563311807677,0.2730673572918292,0.0008792608611617457
