id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_1_cell_0,0.6893339545864039,0.5610409244417551,0.1216247155636102,0.0647991523224763,0.7660140714922571,0.8802098252594874,0.3191381590201671,0.404139022668526,0.5301673672992938,0.4604499588189672,True,True,True,False,False,False,False,False,True,True,0.7290676668085071,0.3097054467657183,0.4536490601209504,0.7522682642207764,0.0319117107928182,0.2690706232777772,0.1576114927609498,0.0740591878591911,0.3027969465081283,0.7316148414315927,False,False,False,False,False,False,False,False,False,False,0.6893339545864039,0.5610409244417551,0.1216247155636102,0.0647991523224763,0.7660140714922571,0.8802098252594874,0.3191381590201671,0.404139022668526,0.5301673672992938,0.4604499588189672
generation_0_individual_2_cell_0,0.0592411870621886,0.7618354061607344,0.3066340991534598,0.2382159417346251,0.013846513048341,0.5386239774228632,0.1241638978327608,0.446927513098248,0.6417968669984737,0.7445712227313904,False,False,True,True,True,False,False,True,True,True,0.2508894396397657,0.9987935716751362,0.137491074325461,0.6243930737262517,0.4933121709779574,0.6953907074567024,0.2864746222819203,0.7404871084231127,0.9090835720185856,0.852823624421566,False,False,False,False,False,False,False,False,False,False,0.0592411870621886,0.7618354061607344,0.3066340991534598,0.2382159417346251,0.013846513048341,0.5386239774228632,0.1241638978327608,0.446927513098248,0.6417968669984737,0.7445712227313904
generation_0_individual_3_cell_0,0.5440113676477336,0.4754440763176779,0.1368043073597846,0.2767413172971589,0.3996589289993678,0.7032623224374565,0.2114919719339874,0.0641919216430253,0.9001600473455628,0.7163846536054628,True,True,True,False,True,True,True,False,False,False,0.4731656734332183,0.721855313104777,0.518382748745052,0.6897930633617169,0.4600775153365321,0.3986479499595442,0.7499153928808049,0.4629565552466766,0.8250357108148944,0.0285936383464275,False,False,False,False,False,False,False,False,False,False,0.5440113676477336,0.4754440763176779,0.1368043073597846,0.2767413172971589,0.3996589289993678,0.7032623224374565,0.2114919719339874,0.0641919216430253,0.9001600473455628,0.7163846536054628
generation_0_individual_4_cell_0,0.3495801557407091,0.9111720668585288,0.3968669454208846,0.7359423944801309,0.6316397007728961,0.268893524555821,0.8041833444307415,0.6452599337767261,0.0859573686764967,0.7736746026250485,False,False,False,False,True,True,True,True,True,False,0.6167039152455775,0.02874442839068,0.5623478350273283,0.4811675590630432,0.1436618060745762,0.0704854646387873,0.926250431635248,0.1174402485745684,0.0225811911283266,0.100454785741626,False,False,False,False,False,False,False,False,False,False,0.3495801557407091,0.9111720668585288,0.3968669454208846,0.7359423944801309,0.6316397007728961,0.268893524555821,0.8041833444307415,0.6452599337767261,0.0859573686764967,0.7736746026250485
generation_0_individual_5_cell_0,0.5593387363219507,0.299589821027205,0.6051362361152294,0.5404903299050837,0.8536544339505682,0.5453620195142225,0.6852355904830898,0.7061370384013089,0.4396485818606645,0.0520317672012153,False,False,False,False,False,False,True,True,True,False,0.8777489957369917,0.9745155492487356,0.4319315887818785,0.6436673114244785,0.7137469161457475,0.2731309694439601,0.4773277379098403,0.6799853285323334,0.2329559695822837,0.6316831863447908,False,False,False,False,False,False,False,False,False,False,0.5593387363219507,0.299589821027205,0.6051362361152294,0.5404903299050837,0.8536544339505682,0.5453620195142225,0.6852355904830898,0.7061370384013089,0.4396485818606645,0.0520317672012153
generation_0_individual_6_cell_0,0.6469607523083637,0.6718296107393483,0.7671350228439571,0.3973621278778569,0.0,0.7900230256684875,0.6852355904830898,0.1526050768211576,0.4739083978692515,0.6121195514760456,True,True,True,True,True,True,False,True,True,True,0.7165789271181713,0.5887412368305004,0.4805074142312986,0.5223160967263812,0.019068830090582,0.7254169212448571,0.2506798115891635,0.7092305303681475,0.2874978953348819,0.2356549287983475,False,False,False,False,True,False,False,False,False,False,0.6469607523083637,0.6718296107393483,0.7671350228439571,0.3973621278778569,0.0,0.7900230256684875,0.6852355904830898,0.1526050768211576,0.4739083978692515,0.6121195514760456
generation_0_individual_7_cell_0,0.3495801557407091,0.9111720668585288,0.3968669454208846,0.7359423944801309,0.8536544339505682,0.5453620195142225,0.5217550813395233,0.7061370384013089,0.4396485818606645,0.7736746026250485,True,True,True,False,False,False,False,True,True,True,0.8111329727126839,0.1226975078801557,0.2287061733399388,0.4073167031041949,0.0427536352869502,0.7822111322878604,0.4898893474803775,0.3065682459974847,0.6190772375984782,0.2942851187985209,False,False,False,False,False,False,False,False,False,False,0.3495801557407091,0.9111720668585288,0.3968669454208846,0.7359423944801309,0.8536544339505682,0.5453620195142225,0.5217550813395233,0.7061370384013089,0.4396485818606645,0.7736746026250485
generation_0_individual_8_cell_0,0.6940801637316545,0.1408994514640413,0.6897828666214882,0.3253266652993462,0.0536897294625236,0.8444676849637003,0.4755655789089059,0.5608369843198965,0.5031554422449048,0.3089081533801313,True,True,True,True,True,True,True,True,True,True,0.8219525137548468,0.4073531499498729,0.4800314003098739,0.4424165090189765,0.7004366433564125,0.5307815230523205,0.6926499158567494,0.4690196826308022,0.3640802934701848,0.3051511005285359,False,False,False,False,False,False,False,False,False,False,0.6940801637316545,0.1408994514640413,0.6897828666214882,0.3253266652993462,0.0536897294625236,0.8444676849637003,0.4755655789089059,0.5608369843198965,0.5031554422449048,0.3089081533801313
generation_0_individual_9_cell_0,0.9561711349805032,0.8559248726581861,0.2951547560605615,0.6133247249781917,0.2393049742683115,0.054337989348463,0.2179526297345088,0.4945701648219238,0.0670526973696828,0.6654406862431407,False,False,False,False,False,False,False,False,False,False,0.1892308115489854,0.0845821536382658,0.0737146659547955,0.7203899215500946,0.4354091755381368,0.9066585174909352,0.0865723832244854,0.4006859793726401,0.0092490742210232,0.5195422654302598,False,False,False,False,False,False,False,False,False,False,0.9561711349805032,0.8559248726581861,0.2951547560605615,0.6133247249781917,0.2393049742683115,0.054337989348463,0.2179526297345088,0.4945701648219238,0.0670526973696828,0.6654406862431407
generation_0_individual_10_cell_0,0.9561711349805032,0.8559248726581861,0.5131431167347534,0.2285656859830274,0.2393049742683115,0.054337989348463,0.2179526297345088,0.4107807677050098,0.0670526973696828,0.6654406862431407,False,False,False,False,True,True,True,False,True,True,0.4658543522336527,0.2521678636845444,0.2526286307785973,0.4486051405425877,0.8732301348404762,0.6915539222702373,0.1485867245204205,0.5086802550166724,0.0489180518795694,0.5521813242523678,False,False,False,False,False,False,False,False,False,False,0.9561711349805032,0.8559248726581861,0.5131431167347534,0.2285656859830274,0.2393049742683115,0.054337989348463,0.2179526297345088,0.4107807677050098,0.0670526973696828,0.6654406862431407
